"lambda","design","ME","two_FI","perfect_prob","perfect_me","perfect_2FI"
0.246596963941606,"OA18",2,2,0.000266666666666667,0.520266666666667,0.00133333333333333
0.272531793034013,"OA18",2,2,0.000266666666666667,0.4872,8e-04
0.301194211912202,"OA18",2,2,0,0.4528,0.000266666666666667
0.33287108369808,"OA18",2,2,0,0.419466666666667,0
0.367879441171442,"OA18",2,2,0,0.393866666666667,0
0.406569659740599,"OA18",2,2,0,0.3592,0
0.449328964117222,"OA18",2,2,0,0.3312,0
0.49658530379141,"OA18",2,2,0,0.302133333333334,0
0.548811636094027,"OA18",2,2,0,0.2808,0
0.606530659712633,"OA18",2,2,0,0.256533333333334,0
0.67032004603564,"OA18",2,2,0,0.2376,0
0.740818220681718,"OA18",2,2,0,0.218133333333333,0
0.818730753077982,"OA18",2,2,0,0.198933333333334,0
0.90483741803596,"OA18",2,2,0,0.1736,0
1,"OA18",2,2,0,0.156,0
1.10517091807565,"OA18",2,2,0,0.139733333333333,0
1.22140275816017,"OA18",2,2,0,0.1256,0
1.349858807576,"OA18",2,2,0,0.1152,0
1.49182469764127,"OA18",2,2,0,0.106133333333333,0
1.64872127070013,"OA18",2,2,0,0.0983999999999998,0
1.82211880039051,"OA18",2,2,0,0.0877333333333331,0
2.01375270747048,"OA18",2,2,0,0.0797333333333332,0
2.22554092849247,"OA18",2,2,0,0.0717333333333332,0
2.45960311115695,"OA18",2,2,0,0.0669333333333332,0
2.71828182845905,"OA18",2,2,0,0.0607999999999999,0
3.00416602394643,"OA18",2,2,0,0.0565333333333332,0
3.32011692273655,"OA18",2,2,0,0.0525333333333333,0
3.66929666761925,"OA18",2,2,0,0.0469333333333333,0
4.05519996684468,"OA18",2,2,0,0.0437333333333333,0
4.48168907033806,"OA18",2,2,0,0.04,0
0.0111089965382423,"OA1a",2,2,0,0,0
0.0122773399030684,"OA1a",2,2,0,0,0
0.0135685590122009,"OA1a",2,2,0,0,0
0.0149955768204777,"OA1a",2,2,0,0,0.00373333333333333
0.0165726754017613,"OA1a",2,2,0,0,0.0133333333333333
0.0183156388887342,"OA1a",2,2,0,0,0.0216
0.0202419114458044,"OA1a",2,2,0,0,0.0290666666666667
0.0223707718561656,"OA1a",2,2,0,0,0.0277333333333333
0.0247235264703394,"OA1a",2,2,0,0,0.024
0.0273237224472926,"OA1a",2,2,0,0.000266666666666667,0.016
0.0301973834223185,"OA1a",2,2,0,0.0016,0.0101333333333333
0.0333732699603261,"OA1a",2,2,0.000266666666666667,0.0112,0.0072
0.03688316740124,"OA1a",2,2,0.000533333333333333,0.0365333333333333,0.00533333333333333
0.0407622039783662,"OA1a",2,2,0.00106666666666667,0.084,0.0032
0.0450492023935578,"OA1a",2,2,0.00266666666666667,0.1552,0.00426666666666667
0.0497870683678639,"OA1a",2,2,0.00266666666666667,0.249066666666667,0.00453333333333333
0.0550232200564072,"OA1a",2,2,0.00266666666666667,0.367466666666666,0.00373333333333333
0.060810062625218,"OA1a",2,2,0.00346666666666667,0.473333333333333,0.004
0.0672055127397498,"OA1a",2,2,0.00293333333333333,0.5808,0.00293333333333333
0.0742735782143339,"OA1a",2,2,0.00346666666666667,0.6648,0.00346666666666667
0.0820849986238988,"OA1a",2,2,0.00266666666666667,0.737066666666667,0.00266666666666667
0.0907179532894125,"OA1a",2,2,0.00213333333333333,0.781866666666667,0.00213333333333333
0.100258843722804,"OA1a",2,2,0.00213333333333333,0.814133333333334,0.00213333333333333
0.110803158362334,"OA1a",2,2,0.00186666666666667,0.837333333333334,0.00186666666666667
0.122456428252982,"OA1a",2,2,0.00106666666666667,0.850933333333334,0.00106666666666667
0.135335283236613,"OA1a",2,2,8e-04,0.851733333333334,8e-04
0.149568619222635,"OA1a",2,2,0.000266666666666667,0.836533333333334,0.000266666666666667
0.165298888221587,"OA1a",2,2,0,0.820266666666667,0
0.182683524052735,"OA1a",2,2,0,0.800533333333334,0
0.201896517994655,"OA1a",2,2,0,0.775733333333334,0
0.22313016014843,"OA1a",2,2,0,0.751466666666667,0
0.246596963941606,"OA1a",2,2,0,0.724799999999999,0
0.272531793034013,"OA1a",2,2,0,0.701866666666666,0
0.301194211912202,"OA1a",2,2,0,0.668533333333333,0
0.33287108369808,"OA1a",2,2,0,0.641066666666666,0.000266666666666667
0.367879441171442,"OA1a",2,2,0,0.614666666666666,0.000266666666666667
0.406569659740599,"OA1a",2,2,0,0.5856,0.000266666666666667
0.449328964117222,"OA1a",2,2,0,0.5568,0
0.49658530379141,"OA1a",2,2,0,0.524266666666667,0
0.548811636094027,"OA1a",2,2,0,0.5032,0
0.606530659712633,"OA1a",2,2,0,0.471733333333333,0
0.67032004603564,"OA1a",2,2,0,0.445066666666667,0
0.740818220681718,"OA1a",2,2,0,0.42,0
0.818730753077982,"OA1a",2,2,0,0.394133333333334,0
0.90483741803596,"OA1a",2,2,0,0.3696,0
1,"OA1a",2,2,0,0.353333333333333,0
1.10517091807565,"OA1a",2,2,0,0.329866666666667,0
1.22140275816017,"OA1a",2,2,0,0.307733333333333,0
1.349858807576,"OA1a",2,2,0,0.283733333333334,0
1.49182469764127,"OA1a",2,2,0,0.264266666666667,0
1.64872127070013,"OA1a",2,2,0,0.246666666666667,0
1.82211880039051,"OA1a",2,2,0,0.233066666666667,0
2.01375270747048,"OA1a",2,2,0,0.22,0
2.22554092849247,"OA1a",2,2,0,0.208266666666667,0
2.45960311115695,"OA1a",2,2,0,0.197333333333333,0
2.71828182845905,"OA1a",2,2,0,0.190666666666667,0
3.00416602394643,"OA1a",2,2,0,0.1776,0
3.32011692273655,"OA1a",2,2,0,0.1672,0
3.66929666761925,"OA1a",2,2,0,0.159466666666667,0
4.05519996684468,"OA1a",2,2,0,0.1528,0
4.48168907033806,"OA1a",2,2,0,0.145866666666667,0
0.0111089965382423,"OA1b",2,2,0,0,0
0.0122773399030684,"OA1b",2,2,0,0,0
0.0135685590122009,"OA1b",2,2,0,0,0
0.0149955768204777,"OA1b",2,2,0,0,0.0016
0.0165726754017613,"OA1b",2,2,0,0,0.00666666666666667
0.0183156388887342,"OA1b",2,2,0,0,0.0162666666666667
0.0202419114458044,"OA1b",2,2,0,8e-04,0.0224
0.0223707718561656,"OA1b",2,2,0.000533333333333333,0.00666666666666667,0.0288
0.0247235264703394,"OA1b",2,2,0.00293333333333333,0.0330666666666667,0.0384
0.0273237224472926,"OA1b",2,2,0.012,0.107733333333333,0.0501333333333333
0.0301973834223185,"OA1b",2,2,0.0248,0.206933333333333,0.0642666666666667
0.0333732699603261,"OA1b",2,2,0.04,0.334133333333334,0.0762666666666666
0.03688316740124,"OA1b",2,2,0.0618666666666667,0.476266666666667,0.0877333333333333
0.0407622039783662,"OA1b",2,2,0.0877333333333333,0.6056,0.105866666666667
0.0450492023935578,"OA1b",2,2,0.106933333333333,0.727733333333334,0.118666666666667
0.0497870683678639,"OA1b",2,2,0.1216,0.812533333333333,0.127733333333333
0.0550232200564072,"OA1b",2,2,0.123733333333333,0.876533333333333,0.126933333333333
0.060810062625218,"OA1b",2,2,0.123466666666667,0.9168,0.125066666666667
0.0672055127397498,"OA1b",2,2,0.118933333333333,0.9352,0.119733333333333
0.0742735782143339,"OA1b",2,2,0.102133333333333,0.935466666666667,0.102933333333333
0.0820849986238988,"OA1b",2,2,0.0895999999999999,0.924000000000001,0.0909333333333333
0.0907179532894125,"OA1b",2,2,0.0775999999999999,0.906400000000001,0.0794666666666666
0.100258843722804,"OA1b",2,2,0.0538666666666666,0.874133333333334,0.0562666666666666
0.110803158362334,"OA1b",2,2,0.04,0.838666666666667,0.0424
0.122456428252982,"OA1b",2,2,0.0250666666666667,0.8024,0.0269333333333334
0.135335283236613,"OA1b",2,2,0.016,0.760533333333333,0.0178666666666667
0.149568619222635,"OA1b",2,2,0.00933333333333334,0.7184,0.0101333333333333
0.165298888221587,"OA1b",2,2,0.00666666666666667,0.666933333333332,0.00853333333333333
0.182683524052735,"OA1b",2,2,0.00266666666666667,0.621066666666666,0.00426666666666667
0.201896517994655,"OA1b",2,2,0.00133333333333333,0.576533333333333,0.0016
0.22313016014843,"OA1b",2,2,8e-04,0.5376,0.00106666666666667
0.246596963941606,"OA1b",2,2,0.000266666666666667,0.4984,0.000533333333333333
0.272531793034013,"OA1b",2,2,0.000266666666666667,0.463733333333333,0.000533333333333333
0.301194211912202,"OA1b",2,2,0,0.429866666666667,0
0.33287108369808,"OA1b",2,2,0,0.399733333333333,0
0.367879441171442,"OA1b",2,2,0,0.3768,0
0.406569659740599,"OA1b",2,2,0,0.355466666666667,0
0.449328964117222,"OA1b",2,2,0,0.327733333333334,0
0.49658530379141,"OA1b",2,2,0,0.303733333333334,0
0.548811636094027,"OA1b",2,2,0,0.2824,0
0.606530659712633,"OA1b",2,2,0,0.26,0
0.67032004603564,"OA1b",2,2,0,0.235733333333333,0
0.740818220681718,"OA1b",2,2,0,0.209333333333333,0
0.818730753077982,"OA1b",2,2,0,0.1888,0
0.90483741803596,"OA1b",2,2,0,0.167466666666667,0
1,"OA1b",2,2,0,0.150666666666666,0
1.10517091807565,"OA1b",2,2,0,0.132266666666666,0
1.22140275816017,"OA1b",2,2,0,0.119733333333333,0
1.349858807576,"OA1b",2,2,0,0.1112,0
1.49182469764127,"OA1b",2,2,0,0.102666666666666,0
1.64872127070013,"OA1b",2,2,0,0.0909333333333331,0
1.82211880039051,"OA1b",2,2,0,0.0786666666666665,0
2.01375270747048,"OA1b",2,2,0,0.0690666666666666,0
2.22554092849247,"OA1b",2,2,0,0.0605333333333332,0
2.45960311115695,"OA1b",2,2,0,0.0490666666666666,0
2.71828182845905,"OA1b",2,2,0,0.0461333333333333,0
3.00416602394643,"OA1b",2,2,0,0.0397333333333333,0
3.32011692273655,"OA1b",2,2,0,0.0384,0
3.66929666761925,"OA1b",2,2,0,0.0341333333333333,0
4.05519996684468,"OA1b",2,2,0,0.0304,0
4.48168907033806,"OA1b",2,2,0,0.0272,0
0.0111089965382423,"PEC",2,2,0,0,0
0.0122773399030684,"PEC",2,2,0,0,0
0.0135685590122009,"PEC",2,2,0,0,0.000266666666666667
0.0149955768204777,"PEC",2,2,0,0,0.00293333333333333
0.0165726754017613,"PEC",2,2,0,0,0.0112
0.0183156388887342,"PEC",2,2,0,0,0.0234666666666667
0.0202419114458044,"PEC",2,2,0,0,0.032
0.0223707718561656,"PEC",2,2,0,0,0.0336
0.0247235264703394,"PEC",2,2,0,0,0.0274666666666667
0.0273237224472926,"PEC",2,2,0,0.0016,0.0205333333333333
0.0301973834223185,"PEC",2,2,0.000266666666666667,0.00506666666666667,0.0122666666666667
0.0333732699603261,"PEC",2,2,8e-04,0.0176,0.00613333333333333
0.03688316740124,"PEC",2,2,0.0016,0.0445333333333333,0.00346666666666667
0.0407622039783662,"PEC",2,2,0.00133333333333333,0.0909333333333333,0.00346666666666667
0.0450492023935578,"PEC",2,2,0.00133333333333333,0.165066666666667,0.00213333333333333
0.0497870683678639,"PEC",2,2,0.00133333333333333,0.247466666666667,0.0016
0.0550232200564072,"PEC",2,2,0.00186666666666667,0.361333333333333,0.00213333333333333
0.060810062625218,"PEC",2,2,0.00213333333333333,0.4712,0.0024
0.0672055127397498,"PEC",2,2,0.00346666666666667,0.579733333333333,0.00346666666666667
0.0742735782143339,"PEC",2,2,0.0032,0.6672,0.0032
0.0820849986238988,"PEC",2,2,0.00346666666666667,0.742933333333334,0.00346666666666667
0.0907179532894125,"PEC",2,2,0.00266666666666667,0.794133333333333,0.00266666666666667
0.100258843722804,"PEC",2,2,0.00186666666666667,0.828266666666667,0.00186666666666667
0.110803158362334,"PEC",2,2,0.00213333333333333,0.8528,0.00213333333333333
0.122456428252982,"PEC",2,2,0.00133333333333333,0.865600000000001,0.00133333333333333
0.135335283236613,"PEC",2,2,0.00106666666666667,0.865600000000001,0.00106666666666667
0.149568619222635,"PEC",2,2,0.000533333333333333,0.858666666666668,0.000533333333333333
0.165298888221587,"PEC",2,2,0,0.848533333333334,0
0.182683524052735,"PEC",2,2,0,0.828533333333334,0
0.201896517994655,"PEC",2,2,0,0.801866666666668,0
0.22313016014843,"PEC",2,2,0,0.7768,0
0.246596963941606,"PEC",2,2,0,0.752533333333333,0
0.272531793034013,"PEC",2,2,0,0.720533333333333,0
0.301194211912202,"PEC",2,2,0,0.689599999999999,0
0.33287108369808,"PEC",2,2,0,0.661599999999999,0
0.367879441171442,"PEC",2,2,0,0.631199999999999,0
0.406569659740599,"PEC",2,2,0,0.598133333333333,0
0.449328964117222,"PEC",2,2,0,0.568,0
0.49658530379141,"PEC",2,2,0,0.539466666666667,0
0.548811636094027,"PEC",2,2,0,0.510933333333333,0
0.606530659712633,"PEC",2,2,0,0.484,0
0.67032004603564,"PEC",2,2,0,0.456266666666667,0
0.740818220681718,"PEC",2,2,0,0.432,0
0.818730753077982,"PEC",2,2,0,0.408,0
0.90483741803596,"PEC",2,2,0,0.380266666666667,0
1,"PEC",2,2,0,0.356266666666667,0
1.10517091807565,"PEC",2,2,0,0.330666666666667,0
1.22140275816017,"PEC",2,2,0,0.305066666666667,0
1.349858807576,"PEC",2,2,0,0.290133333333334,0
1.49182469764127,"PEC",2,2,0,0.2728,0
1.64872127070013,"PEC",2,2,0,0.253066666666667,0
1.82211880039051,"PEC",2,2,0,0.238666666666667,0
2.01375270747048,"PEC",2,2,0,0.224266666666667,0
2.22554092849247,"PEC",2,2,0,0.2104,0
2.45960311115695,"PEC",2,2,0,0.197866666666667,0
2.71828182845905,"PEC",2,2,0,0.188,0
3.00416602394643,"PEC",2,2,0,0.1792,0
3.32011692273655,"PEC",2,2,0,0.169066666666667,0
3.66929666761925,"PEC",2,2,0,0.159733333333333,0
4.05519996684468,"PEC",2,2,0,0.152266666666667,0
4.48168907033806,"PEC",2,2,0,0.144266666666667,0
0.0111089965382423,"BayesD",4,2,0,0,0
0.0122773399030684,"BayesD",4,2,0,0,0
0.0135685590122009,"BayesD",4,2,0,0,0
0.0149955768204777,"BayesD",4,2,0,0,0
0.0165726754017613,"BayesD",4,2,0,0,0.0048
0.0183156388887342,"BayesD",4,2,0,0,0.0122666666666667
0.0202419114458044,"BayesD",4,2,0,0,0.0154666666666667
0.0223707718561656,"BayesD",4,2,0.000533333333333333,0.00933333333333333,0.0221333333333333
0.0247235264703394,"BayesD",4,2,0.00373333333333333,0.0413333333333333,0.0282666666666667
0.0273237224472926,"BayesD",4,2,0.0088,0.1088,0.0365333333333333
0.0301973834223185,"BayesD",4,2,0.0216,0.223733333333333,0.0464
0.0333732699603261,"BayesD",4,2,0.0397333333333333,0.3696,0.0592
0.03688316740124,"BayesD",4,2,0.0568,0.499466666666666,0.072
0.0407622039783662,"BayesD",4,2,0.072,0.622933333333333,0.0848
0.0450492023935578,"BayesD",4,2,0.0952,0.732266666666666,0.101333333333333
0.0497870683678639,"BayesD",4,2,0.1072,0.810933333333334,0.111466666666667
0.0550232200564072,"BayesD",4,2,0.110666666666667,0.870400000000001,0.113866666666667
0.060810062625218,"BayesD",4,2,0.106133333333333,0.908,0.107466666666667
0.0672055127397498,"BayesD",4,2,0.105333333333333,0.930400000000001,0.106933333333333
0.0742735782143339,"BayesD",4,2,0.0954666666666666,0.933866666666667,0.0959999999999999
0.0820849986238988,"BayesD",4,2,0.0837333333333333,0.923733333333334,0.0850666666666666
0.0907179532894125,"BayesD",4,2,0.0656,0.908,0.068
0.100258843722804,"BayesD",4,2,0.0512,0.878133333333334,0.0546666666666666
0.110803158362334,"BayesD",4,2,0.036,0.841866666666667,0.0392
0.122456428252982,"BayesD",4,2,0.0253333333333333,0.8016,0.0290666666666667
0.135335283236613,"BayesD",4,2,0.0162666666666667,0.758933333333333,0.02
0.149568619222635,"BayesD",4,2,0.0104,0.710933333333333,0.0136
0.165298888221587,"BayesD",4,2,0.0048,0.663733333333333,0.00666666666666667
0.182683524052735,"BayesD",4,2,0.0032,0.614133333333333,0.00426666666666667
0.201896517994655,"BayesD",4,2,0.00186666666666667,0.569066666666667,0.0032
0.22313016014843,"BayesD",4,2,0.00106666666666667,0.532266666666667,0.0024
0.246596963941606,"BayesD",4,2,0.000266666666666667,0.503466666666667,8e-04
0.272531793034013,"BayesD",4,2,0.000266666666666667,0.4696,8e-04
0.301194211912202,"BayesD",4,2,0.000266666666666667,0.439733333333333,0.000266666666666667
0.33287108369808,"BayesD",4,2,0,0.413866666666667,0.000266666666666667
0.367879441171442,"BayesD",4,2,0,0.385866666666667,0
0.406569659740599,"BayesD",4,2,0,0.360266666666667,0
0.449328964117222,"BayesD",4,2,0,0.333866666666667,0
0.49658530379141,"BayesD",4,2,0,0.312266666666667,0
0.548811636094027,"BayesD",4,2,0,0.2848,0
0.606530659712633,"BayesD",4,2,0,0.262666666666667,0
0.67032004603564,"BayesD",4,2,0,0.239733333333334,0
0.740818220681718,"BayesD",4,2,0,0.216266666666667,0
0.818730753077982,"BayesD",4,2,0,0.198933333333334,0
0.90483741803596,"BayesD",4,2,0,0.176,0
1,"BayesD",4,2,0,0.1608,0
1.10517091807565,"BayesD",4,2,0,0.144,0
1.22140275816017,"BayesD",4,2,0,0.131466666666666,0
1.349858807576,"BayesD",4,2,0,0.1168,0
1.49182469764127,"BayesD",4,2,0,0.104266666666666,0
1.64872127070013,"BayesD",4,2,0,0.0941333333333332,0
1.82211880039051,"BayesD",4,2,0,0.0855999999999999,0
2.01375270747048,"BayesD",4,2,0,0.0746666666666666,0
2.22554092849247,"BayesD",4,2,0,0.0685333333333332,0
2.45960311115695,"BayesD",4,2,0,0.0634666666666666,0
2.71828182845905,"BayesD",4,2,0,0.0597333333333333,0
3.00416602394643,"BayesD",4,2,0,0.0519999999999999,0
3.32011692273655,"BayesD",4,2,0,0.048,0
3.66929666761925,"BayesD",4,2,0,0.0442666666666666,0
4.05519996684468,"BayesD",4,2,0,0.0402666666666666,0
4.48168907033806,"BayesD",4,2,0,0.0365333333333333,0
0.0111089965382423,"MEPI",4,2,0,0,0
0.0122773399030684,"MEPI",4,2,0,0,0
0.0135685590122009,"MEPI",4,2,0,0,0.000266666666666667
0.0149955768204777,"MEPI",4,2,0,0,0.00106666666666667
0.0165726754017613,"MEPI",4,2,0,0,0.0064
0.0183156388887342,"MEPI",4,2,0,0,0.0173333333333333
0.0202419114458044,"MEPI",4,2,0,0,0.0336
0.0223707718561656,"MEPI",4,2,0,0,0.0384
0.0247235264703394,"MEPI",4,2,0,0,0.0274666666666667
0.0273237224472926,"MEPI",4,2,0,0.000533333333333333,0.0189333333333333
0.0301973834223185,"MEPI",4,2,0,0.004,0.0104
0.0333732699603261,"MEPI",4,2,0.000266666666666667,0.0122666666666667,0.00586666666666667
0.03688316740124,"MEPI",4,2,0.00106666666666667,0.0394666666666666,0.00453333333333333
0.0407622039783662,"MEPI",4,2,0.00133333333333333,0.0946666666666666,0.0032
0.0450492023935578,"MEPI",4,2,0.00186666666666667,0.162666666666667,0.0032
0.0497870683678639,"MEPI",4,2,0.00186666666666667,0.251466666666667,0.00213333333333333
0.0550232200564072,"MEPI",4,2,0.0024,0.354666666666667,0.0024
0.060810062625218,"MEPI",4,2,0.00213333333333333,0.469333333333333,0.00213333333333333
0.0672055127397498,"MEPI",4,2,0.00186666666666667,0.573866666666666,0.00186666666666667
0.0742735782143339,"MEPI",4,2,0.0024,0.660533333333334,0.0024
0.0820849986238988,"MEPI",4,2,0.00266666666666667,0.721333333333334,0.00266666666666667
0.0907179532894125,"MEPI",4,2,0.0024,0.777333333333334,0.0024
0.100258843722804,"MEPI",4,2,0.00186666666666667,0.809333333333334,0.00186666666666667
0.110803158362334,"MEPI",4,2,0.00213333333333333,0.831733333333334,0.00213333333333333
0.122456428252982,"MEPI",4,2,0.00186666666666667,0.844000000000001,0.00186666666666667
0.135335283236613,"MEPI",4,2,0.00266666666666667,0.848533333333334,0.00266666666666667
0.149568619222635,"MEPI",4,2,0.00213333333333333,0.843200000000001,0.0024
0.165298888221587,"MEPI",4,2,0.000266666666666667,0.825066666666667,0.000533333333333333
0.182683524052735,"MEPI",4,2,0,0.809333333333334,0.000266666666666667
0.201896517994655,"MEPI",4,2,0,0.788266666666667,0.000266666666666667
0.22313016014843,"MEPI",4,2,0,0.7624,0.000266666666666667
0.246596963941606,"MEPI",4,2,0,0.737066666666667,0
0.272531793034013,"MEPI",4,2,0,0.711466666666667,0
0.301194211912202,"MEPI",4,2,0,0.680533333333333,0
0.33287108369808,"MEPI",4,2,0,0.649066666666666,0
0.367879441171442,"MEPI",4,2,0,0.623733333333333,0
0.406569659740599,"MEPI",4,2,0,0.595999999999999,0
0.449328964117222,"MEPI",4,2,0,0.565333333333333,0
0.49658530379141,"MEPI",4,2,0,0.534933333333333,0
0.548811636094027,"MEPI",4,2,0,0.508266666666667,0
0.606530659712633,"MEPI",4,2,0,0.48,0
0.67032004603564,"MEPI",4,2,0,0.454933333333333,0
0.740818220681718,"MEPI",4,2,0,0.429333333333334,0
0.818730753077982,"MEPI",4,2,0,0.3992,0
0.90483741803596,"MEPI",4,2,0,0.378933333333334,0
1,"MEPI",4,2,0,0.356266666666667,0
1.10517091807565,"MEPI",4,2,0,0.334666666666667,0
1.22140275816017,"MEPI",4,2,0,0.310666666666667,0
1.349858807576,"MEPI",4,2,0,0.294133333333334,0
1.49182469764127,"MEPI",4,2,0,0.276266666666667,0
1.64872127070013,"MEPI",4,2,0,0.2592,0
1.82211880039051,"MEPI",4,2,0,0.244533333333334,0
2.01375270747048,"MEPI",4,2,0,0.232,0
2.22554092849247,"MEPI",4,2,0,0.218933333333334,0
2.45960311115695,"MEPI",4,2,0,0.206133333333334,0
2.71828182845905,"MEPI",4,2,0,0.194133333333333,0
3.00416602394643,"MEPI",4,2,0,0.180533333333333,0
3.32011692273655,"MEPI",4,2,0,0.1712,0
3.66929666761925,"MEPI",4,2,0,0.163733333333333,0
4.05519996684468,"MEPI",4,2,0,0.157333333333333,0
4.48168907033806,"MEPI",4,2,0,0.149333333333333,0
0.0111089965382423,"OA18",4,2,0,0,0
0.0122773399030684,"OA18",4,2,0,0,0
0.0135685590122009,"OA18",4,2,0,0,0
0.0149955768204777,"OA18",4,2,0,0,0
0.0165726754017613,"OA18",4,2,0,0,0.000533333333333333
0.0183156388887342,"OA18",4,2,0,0,0.00266666666666667
0.0202419114458044,"OA18",4,2,0,0.000266666666666667,0.0096
0.0223707718561656,"OA18",4,2,0.000533333333333333,0.00853333333333333,0.0192
0.0247235264703394,"OA18",4,2,0.00293333333333333,0.0413333333333333,0.0346666666666667
0.0273237224472926,"OA18",4,2,0.0144,0.125066666666667,0.0466666666666667
0.0301973834223185,"OA18",4,2,0.0296,0.244266666666667,0.0645333333333333
0.0333732699603261,"OA18",4,2,0.0514666666666667,0.3968,0.0802666666666667
0.03688316740124,"OA18",4,2,0.0802666666666667,0.526133333333333,0.100266666666667
0.0407622039783662,"OA18",4,2,0.0994666666666666,0.653866666666667,0.113066666666667
0.0450492023935578,"OA18",4,2,0.1208,0.7616,0.1288
0.0497870683678639,"OA18",4,2,0.133866666666667,0.843466666666667,0.136533333333333
0.0550232200564072,"OA18",4,2,0.138933333333333,0.887733333333333,0.140266666666667
0.060810062625218,"OA18",4,2,0.138666666666667,0.926133333333334,0.138933333333333
0.0672055127397498,"OA18",4,2,0.129333333333333,0.938933333333334,0.1296
0.0742735782143339,"OA18",4,2,0.116533333333333,0.944533333333334,0.1168
0.0820849986238988,"OA18",4,2,0.102666666666667,0.936266666666668,0.102933333333333
0.0907179532894125,"OA18",4,2,0.0834666666666666,0.919200000000001,0.0839999999999999
0.100258843722804,"OA18",4,2,0.0650666666666666,0.889333333333334,0.0669333333333333
0.110803158362334,"OA18",4,2,0.0461333333333333,0.849866666666667,0.0485333333333333
0.122456428252982,"OA18",4,2,0.0298666666666667,0.811466666666667,0.0330666666666667
0.135335283236613,"OA18",4,2,0.0202666666666667,0.769333333333334,0.0232
0.149568619222635,"OA18",4,2,0.0122666666666667,0.724533333333334,0.0162666666666667
0.165298888221587,"OA18",4,2,0.008,0.679466666666667,0.0112
0.182683524052735,"OA18",4,2,0.00453333333333333,0.633866666666666,0.00693333333333333
0.201896517994655,"OA18",4,2,0.0016,0.585066666666666,0.00293333333333333
0.22313016014843,"OA18",4,2,8e-04,0.545066666666666,0.0016
0.246596963941606,"OA18",4,2,0.000533333333333333,0.510133333333333,0.0016
0.272531793034013,"OA18",4,2,0.000533333333333333,0.472,0.000533333333333333
0.301194211912202,"OA18",4,2,0.000533333333333333,0.4448,0.000533333333333333
0.33287108369808,"OA18",4,2,0.000266666666666667,0.409866666666667,0.000266666666666667
0.367879441171442,"OA18",4,2,0,0.377066666666667,0
0.406569659740599,"OA18",4,2,0,0.3504,0
0.449328964117222,"OA18",4,2,0,0.323733333333334,0
0.49658530379141,"OA18",4,2,0,0.297333333333334,0
0.548811636094027,"OA18",4,2,0,0.270933333333334,0
0.606530659712633,"OA18",4,2,0,0.251733333333334,0
0.67032004603564,"OA18",4,2,0,0.233333333333334,0
0.740818220681718,"OA18",4,2,0,0.202933333333334,0
0.818730753077982,"OA18",4,2,0,0.185066666666667,0
0.90483741803596,"OA18",4,2,0,0.1688,0
1,"OA18",4,2,0,0.1552,0
1.10517091807565,"OA18",4,2,0,0.1408,0
1.22140275816017,"OA18",4,2,0,0.124533333333333,0
1.349858807576,"OA18",4,2,0,0.106933333333333,0
1.49182469764127,"OA18",4,2,0,0.0970666666666665,0
1.64872127070013,"OA18",4,2,0,0.0879999999999999,0
1.82211880039051,"OA18",4,2,0,0.0778666666666666,0
2.01375270747048,"OA18",4,2,0,0.0706666666666666,0
2.22554092849247,"OA18",4,2,0,0.0634666666666666,0
2.45960311115695,"OA18",4,2,0,0.0562666666666666,0
2.71828182845905,"OA18",4,2,0,0.0525333333333333,0
3.00416602394643,"OA18",4,2,0,0.0471999999999999,0
3.32011692273655,"OA18",4,2,0,0.0426666666666666,0
3.66929666761925,"OA18",4,2,0,0.04,0
4.05519996684468,"OA18",4,2,0,0.0378666666666667,0
4.48168907033806,"OA18",4,2,0,0.0357333333333333,0
0.0111089965382423,"OA1a",4,2,0,0,0
0.0122773399030684,"OA1a",4,2,0,0,0
0.0135685590122009,"OA1a",4,2,0,0,0.000266666666666667
0.0149955768204777,"OA1a",4,2,0,0,0.0024
0.0165726754017613,"OA1a",4,2,0,0,0.0106666666666667
0.0183156388887342,"OA1a",4,2,0,0,0.0250666666666667
0.0202419114458044,"OA1a",4,2,0,0,0.0333333333333333
0.0223707718561656,"OA1a",4,2,0,0,0.0285333333333333
0.0247235264703394,"OA1a",4,2,0,0,0.0173333333333333
0.0273237224472926,"OA1a",4,2,0,0.000266666666666667,0.00853333333333333
0.0301973834223185,"OA1a",4,2,0.000266666666666667,0.0048,0.0064
0.0333732699603261,"OA1a",4,2,0.000266666666666667,0.0173333333333333,0.00453333333333333
0.03688316740124,"OA1a",4,2,8e-04,0.0453333333333333,0.0032
0.0407622039783662,"OA1a",4,2,0.00186666666666667,0.103733333333333,0.00266666666666667
0.0450492023935578,"OA1a",4,2,0.00213333333333333,0.177866666666667,0.0024
0.0497870683678639,"OA1a",4,2,0.00293333333333333,0.272533333333333,0.00293333333333333
0.0550232200564072,"OA1a",4,2,0.00346666666666667,0.382666666666667,0.00346666666666667
0.060810062625218,"OA1a",4,2,0.00346666666666667,0.484533333333333,0.00346666666666667
0.0672055127397498,"OA1a",4,2,0.004,0.576,0.004
0.0742735782143339,"OA1a",4,2,0.004,0.661066666666666,0.004
0.0820849986238988,"OA1a",4,2,0.00373333333333333,0.732266666666666,0.00373333333333333
0.0907179532894125,"OA1a",4,2,0.0024,0.784533333333334,0.0024
0.100258843722804,"OA1a",4,2,0.0024,0.8216,0.0024
0.110803158362334,"OA1a",4,2,0.00133333333333333,0.844533333333334,0.00133333333333333
